IBGE7;IBGE;Região;UF;uf_s;Município;Municipio_2013;area;Pop_Total2010;Pop_Urbana2010;Pop_Rural2010;Porte_pop2010;Pop_Total2010_MICRO;NºIDENTIFICADOR;q.28.2;idade;q.28.3;q.28.9;q.28.10;q.28.11;q.28.12;q.28.13;D28.2.FaixasEtarias;D28.9;D28.11;D28.9bin1;D28.9bin2;D28.9bin3;D28.10bin1;D28.10bin2;D28.10bin3;D28.10bin4;D28.10bin5;D28.11bin1;D28.11bin2;D28.11bin3;D28.11bin4;D28.9bin1_sum;D28.9bin2_sum;D28.9bin3_sum;D28.10bin1_sum;D28.10bin2_sum;D28.10bin3_sum;D28.10bin4_sum;D28.10bin5_sum;D28.11bin1_sum;D28.11bin2_sum;D28.11bin3_sum;D28.11bin4_sum;nu_trabalhadores
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;11/10/1964;53;Feminino;Sem Escolaridade;Sem formação profissional;Sem Vínculo;Família Acolhedora;07/11/2007;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;14/03/1983;34;Feminino;Sem Escolaridade;Sem formação profissional;Sem Vínculo;Família Acolhedora;24/02/0210;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;13/03/1985;32;Masculino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;08/06/2016;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;02/04/1983;34;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;19/05/2015;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;21/01/1980;37;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;07/01/2011;De 30 a 39 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;02/11/1974;43;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;23/05/2012;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;12/09/1986;31;Feminino;Médio Incompleto;Profissional de nível médio;Sem Vínculo;Família Acolhedora;13/07/2015;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;30/01/1976;41;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;08/08/2017;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;24/04/1988;29;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;30/05/2016;De 16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;29/03/1984;33;Feminino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;29/03/2016;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;09/02/1988;29;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/12/2014;De 16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;06/10/1990;27;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;08/08/2016;De 16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;20/10/1969;48;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;12/02/2010;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;18/07/1989;28;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;08/10/2014;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;11/03/1989;28;Feminino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;07/03/2017;De 16 a 29 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;06/07/1991;26;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;12/12/2014;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;05/09/1993;24;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;08/08/2016;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;19/04/1998;19;Feminino;Médio Completo;Outra formação de nível superior;Sem Vínculo;Família Acolhedora;02/06/2017;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;25/05/1995;22;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;07/08/2017;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;25/04/1996;21;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;10/11/2016;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;02/08/1997;20;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;29/03/2016;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;27/07/1997;20;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;10/02/2015;De 16 a 29 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;20/08/1950;67;Feminino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;08/06/2017;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;15/02/1969;48;Feminino;Fundamental Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;20/04/2011;De 40 a 49 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;10/06/1948;69;Feminino;Superior Completo;Outra formação de nível superior;Sem Vínculo;Família Acolhedora;10/08/2017;De 50 a 85 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;10/09/1953;64;Feminino;Sem Escolaridade;Sem formação profissional;Sem Vínculo;Família Acolhedora;12/01/2012;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;18/02/1952;65;Feminino;Superior Completo;Pedagogo;Sem Vínculo;Família Acolhedora;15/12/2016;De 50 a 85 anos;Nível Superior;Outros vínculos não permanentes;;;Nível Superior;Pedagogo;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;31/10/1951;66;Masculino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;13/06/2017;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;24/08/1946;71;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;14/01/2015;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;11/05/1948;69;Masculino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;25/03/2011;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;09/04/1983;34;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;28/04/2014;De 30 a 39 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;30/10/1950;67;Feminino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;21/08/2014;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;22/02/1961;56;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;30/08/2016;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;18/07/1958;59;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;11/11/2016;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;05/03/1958;59;Feminino;Fundamental Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;16/07/2007;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;04/07/1960;57;Feminino;Médio Incompleto;Sem formação profissional;Sem Vínculo;Família Acolhedora;23/10/2013;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;04/10/1961;56;Masculino;Médio Completo;Sem formação profissional;Sem Vínculo;Família Acolhedora;06/01/2013;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;29/11/1966;51;Feminino;Sem Escolaridade;Sem formação profissional;Sem Vínculo;Família Acolhedora;04/07/2014;De 50 a 85 anos;Nível fundamental;Outros vínculos não permanentes;Nível fundamental;;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
4104808;410480;4;41;PR;Cascavel;Cascavel;2100,11;286205;270049;16156;Grande;432978;4104800000000;24/03/1961;56;Feminino;Médio Completo;Profissional de nível médio;Sem Vínculo;Família Acolhedora;10/11/2016;De 50 a 85 anos;Nível Médio;Outros vínculos não permanentes;;Nível Médio;;;;;;;;;;Outros vínculos não permanentes;101,00;45,00;7,00;1,00;;;;;;;;153,00;153
